GO Accession	GO Name	GO Aspect	P-value (1)	P-value (2)	Protein List (1)	Protein List (2)
GO:0045862	positive regulation of proteolysis	biological_process	1E0		lcl|c223425_g3_i3|m.9106,lcl|c204019_g3_i1|m.1367,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366	
GO:0007005	mitochondrion organization	biological_process	1E0		lcl|c225618_g2_i6|m.10783,lcl|c243503_g5_i1|m.31038	
GO:0007009	plasma membrane organization	biological_process	1E0		lcl|c225394_g4_i2|m.10584	
GO:0023051	regulation of signaling	biological_process	1E0		lcl|c230632_g1_i6|m.15498	
GO:0007015	actin filament organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c244145_g1_i1|m.31801,lcl|c225590_g2_i4|m.10752,lcl|c215492_g2_i9|m.4058	
GO:0007018	microtubule-based movement	biological_process	1E0		lcl|c232274_g1_i2|m.17209	
GO:0035335	peptidyl-tyrosine dephosphorylation	biological_process	1E0		lcl|c209513_g1_i2|m.1987	
GO:0023057	negative regulation of signaling	biological_process	1E0		lcl|c230632_g1_i6|m.15498	
GO:0032196	transposition	biological_process	1E0		lcl|c242581_g1_i1|m.29984	
GO:0043603	cellular amide metabolic process	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c233048_g1_i8|m.18077,lcl|c215397_g1_i1|m.4004,lcl|c214556_g2_i3|m.3526,lcl|c237215_g1_i1|m.23031,lcl|c225316_g3_i2|m.10516,lcl|c211022_g1_i7|m.2328,lcl|c232401_g7_i2|m.17338,lcl|c218820_g4_i2|m.5974,lcl|c243503_g5_i1|m.31038,lcl|c238111_g1_i1|m.24102,lcl|c223077_g2_i1|m.8858,lcl|c223200_g1_i1|m.8933,lcl|c206417_g1_i2|m.1538,lcl|c237832_g1_i6|m.23803,lcl|c218481_g4_i6|m.5811	
GO:0043604	amide biosynthetic process	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c233048_g1_i8|m.18077,lcl|c215397_g1_i1|m.4004,lcl|c214556_g2_i3|m.3526,lcl|c237215_g1_i1|m.23031,lcl|c225316_g3_i2|m.10516,lcl|c211022_g1_i7|m.2328,lcl|c232401_g7_i2|m.17338,lcl|c218820_g4_i2|m.5974,lcl|c243503_g5_i1|m.31038,lcl|c223077_g2_i1|m.8858,lcl|c223200_g1_i1|m.8933,lcl|c206417_g1_i2|m.1538,lcl|c237832_g1_i6|m.23803,lcl|c218481_g4_i6|m.5811	
GO:0043605	cellular amide catabolic process	biological_process	1E0		lcl|c238111_g1_i1|m.24102	
GO:0010604	positive regulation of macromolecule metabolic process	biological_process	1E0		lcl|c223425_g3_i3|m.9106,lcl|c204019_g3_i1|m.1367,lcl|c228453_g2_i2|m.13342,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366,lcl|c223077_g2_i1|m.8858	
GO:0010605	negative regulation of macromolecule metabolic process	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c237832_g1_i6|m.23803,lcl|c242001_g1_i2|m.29236	
GO:0002376	immune system process	biological_process	1E0		lcl|c243632_g1_i1|m.31156	
GO:0010608	posttranscriptional regulation of gene expression	biological_process	1E0		lcl|c237832_g1_i6|m.23803,lcl|c214556_g2_i3|m.3526,lcl|c223077_g2_i1|m.8858	
GO:0090407	organophosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c239860_g1_i2|m.26443,lcl|c210226_g1_i1|m.2139,lcl|c229561_g1_i12|m.14408,lcl|c231281_g6_i3|m.16097,lcl|c229060_g1_i1|m.13927	
GO:2001141	regulation of RNA biosynthetic process	biological_process	1E0		lcl|c228453_g2_i2|m.13342	
GO:0019682	glyceraldehyde-3-phosphate metabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:2000112	regulation of cellular macromolecule biosynthetic process	biological_process	1E0		lcl|c237832_g1_i6|m.23803,lcl|c214556_g2_i3|m.3526,lcl|c228453_g2_i2|m.13342,lcl|c223077_g2_i1|m.8858	
GO:2000113	negative regulation of cellular macromolecule biosynthetic process	biological_process	1E0		lcl|c237832_g1_i6|m.23803	
GO:0043623	cellular protein complex assembly	biological_process	1E0		lcl|c227202_g1_i3|m.12234,lcl|c234851_g1_i2|m.20336,lcl|c217447_g9_i5|m.5205	
GO:0045901	positive regulation of translational elongation	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0030011	maintenance of cell polarity	biological_process	1E0		lcl|c225394_g4_i2|m.10584	
GO:0019693	ribose phosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c223247_g3_i6|m.8971,lcl|c210226_g1_i1|m.2139,lcl|c240688_g3_i1|m.27609,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0045905	positive regulation of translational termination	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0043632	modification-dependent macromolecule catabolic process	biological_process	1E0		lcl|c216702_g5_i1|m.4730,lcl|c235649_g2_i5|m.21175,lcl|c223200_g1_i1|m.8933,lcl|c212126_g1_i2|m.2626,lcl|c224182_g8_i1|m.9652	
GO:0034314	Arp2/3 complex-mediated actin nucleation	biological_process	1E0		lcl|c225590_g2_i4|m.10752	
GO:0010628	positive regulation of gene expression	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0010629	negative regulation of gene expression	biological_process	1E0		lcl|c237832_g1_i6|m.23803	
GO:0071822	protein complex subunit organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c244145_g1_i1|m.31801,lcl|c227202_g1_i3|m.12234,lcl|c234851_g1_i2|m.20336,lcl|c225590_g2_i4|m.10752,lcl|c215492_g2_i9|m.4058,lcl|c217447_g9_i5|m.5205	
GO:0044699	single-organism process	biological_process	1E0		lcl|c225394_g4_i2|m.10584,lcl|c235743_g4_i1|m.21296,lcl|c241500_g1_i1|m.28663,lcl|c233048_g1_i8|m.18077,lcl|c219556_g4_i5|m.6447,lcl|c210226_g1_i1|m.2139,lcl|c239136_g4_i3|m.25338,lcl|c224182_g8_i1|m.9652,lcl|c243349_g1_i4|m.30872,lcl|c238581_g1_i1|m.24692,lcl|c236134_g1_i2|m.21741,lcl|c234789_g3_i1|m.20259,lcl|c243503_g5_i1|m.31038,lcl|c234077_g1_i1|m.19404,lcl|c234080_g1_i1|m.19410,lcl|c234955_g3_i3|m.20445,lcl|c234352_g2_i1|m.19757,lcl|c217096_g5_i1|m.4965,lcl|c209513_g1_i2|m.1987,lcl|c221860_g1_i4|m.7929,lcl|c241909_g2_i2|m.29132,lcl|c233012_g3_i3|m.18031,lcl|c241242_g1_i1|m.28345,lcl|c244474_g3_i1|m.32253,lcl|c244145_g1_i1|m.31801,lcl|c188047_g2_i2|m.760,lcl|c232401_g7_i2|m.17338,lcl|c233001_g2_i4|m.18006,lcl|c232274_g1_i2|m.17209,lcl|c240688_g3_i1|m.27609,lcl|c244255_g3_i1|m.31943,lcl|c238111_g1_i1|m.24102,lcl|c221967_g2_i3|m.8016,lcl|c218903_g1_i1|m.6054,lcl|c243086_g4_i2|m.30593,lcl|c222355_g2_i4|m.8274,lcl|c244151_g1_i2|m.31813,lcl|c230039_g1_i2|m.14881,lcl|c216942_g4_i3|m.4860,lcl|c223247_g3_i6|m.8971,lcl|c225590_g2_i4|m.10752,lcl|c229561_g1_i12|m.14408,lcl|c217816_g7_i5|m.5372,lcl|c230862_g3_i1|m.15714,lcl|c229060_g1_i1|m.13927,lcl|c243506_g1_i6|m.31041,lcl|c210478_g1_i4|m.2192,lcl|c242581_g1_i1|m.29984,lcl|c238919_g4_i6|m.25079,lcl|c237215_g1_i1|m.23031,lcl|c244407_g1_i3|m.32143,lcl|c212826_g3_i1|m.2861,lcl|c226769_g3_i1|m.11767,lcl|c225618_g2_i6|m.10783,lcl|c220936_g1_i1|m.7247,lcl|c242894_g3_i1|m.30343,lcl|c226216_g1_i2|m.11298,lcl|c226189_g2_i2|m.11277,lcl|c224672_g1_i1|m.10055,lcl|c177410_g1_i1|m.597,lcl|c235722_g2_i1|m.21267,lcl|c235526_g4_i1|m.21004,lcl|c229881_g6_i6|m.14719,lcl|c236486_g1_i1|m.22162,lcl|c238826_g2_i1|m.24957,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c225316_g3_i2|m.10516,lcl|c228113_g1_i1|m.13052,lcl|c241114_g1_i2|m.28195,lcl|c226009_g3_i5|m.11131,lcl|c239670_g2_i1|m.26141,lcl|c221753_g3_i7|m.7844,lcl|c230771_g2_i1|m.15607,lcl|c217645_g1_i1|m.5302,lcl|c231281_g6_i3|m.16097,lcl|c221482_g1_i3|m.7664,lcl|c215492_g2_i9|m.4058,lcl|c227206_g2_i7|m.12247	
GO:0044700	single organism signaling	biological_process	1E0		lcl|c222355_g2_i4|m.8274,lcl|c244151_g1_i2|m.31813,lcl|c217096_g5_i1|m.4965,lcl|c232401_g7_i2|m.17338,lcl|c244474_g3_i1|m.32253	
GO:0071826	ribonucleoprotein complex subunit organization	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c214556_g2_i3|m.3526,lcl|c218820_g4_i2|m.5974,lcl|c235095_g3_i4|m.20556	
GO:0030029	actin filament-based process	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c244145_g1_i1|m.31801,lcl|c225590_g2_i4|m.10752,lcl|c215492_g2_i9|m.4058	
GO:0010638	positive regulation of organelle organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c225590_g2_i4|m.10752	
GO:0010639	negative regulation of organelle organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844	
GO:0044710	single-organism metabolic process	biological_process	1E0		lcl|c235743_g4_i1|m.21296,lcl|c241500_g1_i1|m.28663,lcl|c233048_g1_i8|m.18077,lcl|c219556_g4_i5|m.6447,lcl|c210226_g1_i1|m.2139,lcl|c239136_g4_i3|m.25338,lcl|c224182_g8_i1|m.9652,lcl|c243349_g1_i4|m.30872,lcl|c236134_g1_i2|m.21741,lcl|c234789_g3_i1|m.20259,lcl|c243503_g5_i1|m.31038,lcl|c234077_g1_i1|m.19404,lcl|c234080_g1_i1|m.19410,lcl|c234352_g2_i1|m.19757,lcl|c209513_g1_i2|m.1987,lcl|c241909_g2_i2|m.29132,lcl|c233012_g3_i3|m.18031,lcl|c188047_g2_i2|m.760,lcl|c240688_g3_i1|m.27609,lcl|c238111_g1_i1|m.24102,lcl|c221967_g2_i3|m.8016,lcl|c218903_g1_i1|m.6054,lcl|c243086_g4_i2|m.30593,lcl|c230039_g1_i2|m.14881,lcl|c216942_g4_i3|m.4860,lcl|c223247_g3_i6|m.8971,lcl|c229561_g1_i12|m.14408,lcl|c217816_g7_i5|m.5372,lcl|c230862_g3_i1|m.15714,lcl|c229060_g1_i1|m.13927,lcl|c243506_g1_i6|m.31041,lcl|c210478_g1_i4|m.2192,lcl|c242581_g1_i1|m.29984,lcl|c238919_g4_i6|m.25079,lcl|c237215_g1_i1|m.23031,lcl|c244407_g1_i3|m.32143,lcl|c226769_g3_i1|m.11767,lcl|c220936_g1_i1|m.7247,lcl|c242894_g3_i1|m.30343,lcl|c226216_g1_i2|m.11298,lcl|c226189_g2_i2|m.11277,lcl|c224672_g1_i1|m.10055,lcl|c177410_g1_i1|m.597,lcl|c229881_g6_i6|m.14719,lcl|c236486_g1_i1|m.22162,lcl|c238826_g2_i1|m.24957,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c225316_g3_i2|m.10516,lcl|c228113_g1_i1|m.13052,lcl|c241114_g1_i2|m.28195,lcl|c226009_g3_i5|m.11131,lcl|c230771_g2_i1|m.15607,lcl|c231281_g6_i3|m.16097,lcl|c221482_g1_i3|m.7664,lcl|c227206_g2_i7|m.12247	
GO:0005975	carbohydrate metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c238826_g2_i1|m.24957,lcl|c230771_g2_i1|m.15607,lcl|c224672_g1_i1|m.10055,lcl|c223247_g3_i6|m.8971,lcl|c229561_g1_i12|m.14408,lcl|c240688_g3_i1|m.27609,lcl|c217816_g7_i5|m.5372,lcl|c236134_g1_i2|m.21741	
GO:0044711	single-organism biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c239860_g1_i2|m.26443,lcl|c237215_g1_i1|m.23031,lcl|c224672_g1_i1|m.10055,lcl|c219556_g4_i5|m.6447,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c236134_g1_i2|m.21741,lcl|c229060_g1_i1|m.13927,lcl|c243503_g5_i1|m.31038	
GO:0044712	single-organism catabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c188047_g2_i2|m.760,lcl|c209513_g1_i2|m.1987,lcl|c217816_g7_i5|m.5372,lcl|c238111_g1_i1|m.24102	
GO:0010646	regulation of cell communication	biological_process	1E0		lcl|c230632_g1_i6|m.15498	
GO:0071840	cellular component organization or biogenesis	biological_process	1E0		lcl|c225394_g4_i2|m.10584,lcl|c224289_g1_i1|m.9705,lcl|c230034_g1_i1|m.14877,lcl|c244145_g1_i1|m.31801,lcl|c214556_g2_i3|m.3526,lcl|c212826_g3_i1|m.2861,lcl|c218820_g4_i2|m.5974,lcl|c225618_g2_i6|m.10783,lcl|c238581_g1_i1|m.24692,lcl|c243503_g5_i1|m.31038,lcl|c221753_g3_i7|m.7844,lcl|c234712_g2_i1|m.20167,lcl|c227202_g1_i3|m.12234,lcl|c224534_g1_i4|m.9895,lcl|c234851_g1_i2|m.20336,lcl|c225590_g2_i4|m.10752,lcl|c215492_g2_i9|m.4058,lcl|c235095_g3_i4|m.20556,lcl|c217447_g9_i5|m.5205	
GO:0010648	negative regulation of cell communication	biological_process	1E0		lcl|c230632_g1_i6|m.15498	
GO:0019725	cellular homeostasis	biological_process	1E0		lcl|c243086_g4_i2|m.30593,lcl|c177410_g1_i1|m.597,lcl|c244255_g3_i1|m.31943	
GO:0044723	single-organism carbohydrate metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c238826_g2_i1|m.24957,lcl|c230771_g2_i1|m.15607,lcl|c224672_g1_i1|m.10055,lcl|c223247_g3_i6|m.8971,lcl|c229561_g1_i12|m.14408,lcl|c240688_g3_i1|m.27609,lcl|c217816_g7_i5|m.5372,lcl|c236134_g1_i2|m.21741	
GO:0044724	single-organism carbohydrate catabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c217816_g7_i5|m.5372	
GO:0032259	methylation	biological_process	1E0		lcl|c234712_g2_i1|m.20167,lcl|c205368_g1_i5|m.1453,lcl|c214652_g1_i3|m.3567	
GO:0045947	negative regulation of translational initiation	biological_process	1E0		lcl|c237832_g1_i6|m.23803	
GO:0061136	regulation of proteasomal protein catabolic process	biological_process	1E0		lcl|c223425_g3_i3|m.9106,lcl|c204019_g3_i1|m.1367,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366	
GO:0005996	monosaccharide metabolic process	biological_process	1E0		lcl|c238826_g2_i1|m.24957,lcl|c230771_g2_i1|m.15607,lcl|c224672_g1_i1|m.10055,lcl|c223247_g3_i6|m.8971,lcl|c217816_g7_i5|m.5372,lcl|c236134_g1_i2|m.21741	
GO:0032268	regulation of cellular protein metabolic process	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c223425_g3_i3|m.9106,lcl|c237832_g1_i6|m.23803,lcl|c204019_g3_i1|m.1367,lcl|c214556_g2_i3|m.3526,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366,lcl|c242001_g1_i2|m.29236,lcl|c223077_g2_i1|m.8858	
GO:0019751	polyol metabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c229561_g1_i12|m.14408	
GO:0019752	carboxylic acid metabolic process	biological_process	1E0		lcl|c210478_g1_i4|m.2192,lcl|c233048_g1_i8|m.18077,lcl|c237215_g1_i1|m.23031,lcl|c225316_g3_i2|m.10516,lcl|c228113_g1_i1|m.13052,lcl|c188047_g2_i2|m.760,lcl|c226769_g3_i1|m.11767,lcl|c240688_g3_i1|m.27609,lcl|c236134_g1_i2|m.21741,lcl|c234789_g3_i1|m.20259,lcl|c243503_g5_i1|m.31038,lcl|c242894_g3_i1|m.30343,lcl|c218903_g1_i1|m.6054,lcl|c230771_g2_i1|m.15607,lcl|c234352_g2_i1|m.19757,lcl|c221482_g1_i3|m.7664,lcl|c227206_g2_i7|m.12247	
GO:0032269	negative regulation of cellular protein metabolic process	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c237832_g1_i6|m.23803,lcl|c242001_g1_i2|m.29236	
GO:0032270	positive regulation of cellular protein metabolic process	biological_process	1E0		lcl|c223425_g3_i3|m.9106,lcl|c204019_g3_i1|m.1367,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366,lcl|c223077_g2_i1|m.8858	
GO:0006006	glucose metabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c224672_g1_i1|m.10055,lcl|c223247_g3_i6|m.8971,lcl|c236134_g1_i2|m.21741	
GO:0032271	regulation of protein polymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c225590_g2_i4|m.10752	
GO:0032272	negative regulation of protein polymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844	
GO:0032273	positive regulation of protein polymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c225590_g2_i4|m.10752	
GO:0006011	UDP-glucose metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663	
GO:0044744	protein targeting to nucleus	biological_process	1E0		lcl|c241242_g1_i1|m.28345	
GO:0006457	protein folding	biological_process	1E0		lcl|c241148_g1_i6|m.28240,lcl|c220638_g5_i1|m.7054,lcl|c237191_g2_i5|m.23010,lcl|c227202_g1_i3|m.12234,lcl|c218374_g1_i3|m.5753,lcl|c243554_g1_i5|m.31071,lcl|c231068_g6_i2|m.15939	
GO:0006012	galactose metabolic process	biological_process	1E0		lcl|c238826_g2_i1|m.24957	
GO:0006014	D-ribose metabolic process	biological_process	1E0		lcl|c217816_g7_i5|m.5372	
GO:0006986	response to unfolded protein	biological_process	1E0		lcl|c243554_g1_i5|m.31071	
GO:0042026	protein refolding	biological_process	1E0		lcl|c231068_g6_i2|m.15939	
GO:0044763	single-organism cellular process	biological_process	1E0		lcl|c225394_g4_i2|m.10584,lcl|c235743_g4_i1|m.21296,lcl|c241500_g1_i1|m.28663,lcl|c233048_g1_i8|m.18077,lcl|c219556_g4_i5|m.6447,lcl|c210226_g1_i1|m.2139,lcl|c224182_g8_i1|m.9652,lcl|c238581_g1_i1|m.24692,lcl|c236134_g1_i2|m.21741,lcl|c234789_g3_i1|m.20259,lcl|c243503_g5_i1|m.31038,lcl|c234955_g3_i3|m.20445,lcl|c234352_g2_i1|m.19757,lcl|c217096_g5_i1|m.4965,lcl|c209513_g1_i2|m.1987,lcl|c244474_g3_i1|m.32253,lcl|c244145_g1_i1|m.31801,lcl|c188047_g2_i2|m.760,lcl|c232401_g7_i2|m.17338,lcl|c233001_g2_i4|m.18006,lcl|c232274_g1_i2|m.17209,lcl|c240688_g3_i1|m.27609,lcl|c244255_g3_i1|m.31943,lcl|c238111_g1_i1|m.24102,lcl|c221967_g2_i3|m.8016,lcl|c218903_g1_i1|m.6054,lcl|c243086_g4_i2|m.30593,lcl|c222355_g2_i4|m.8274,lcl|c244151_g1_i2|m.31813,lcl|c223247_g3_i6|m.8971,lcl|c225590_g2_i4|m.10752,lcl|c229561_g1_i12|m.14408,lcl|c229060_g1_i1|m.13927,lcl|c210478_g1_i4|m.2192,lcl|c242581_g1_i1|m.29984,lcl|c237215_g1_i1|m.23031,lcl|c212826_g3_i1|m.2861,lcl|c226769_g3_i1|m.11767,lcl|c220936_g1_i1|m.7247,lcl|c242894_g3_i1|m.30343,lcl|c226189_g2_i2|m.11277,lcl|c177410_g1_i1|m.597,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c225316_g3_i2|m.10516,lcl|c228113_g1_i1|m.13052,lcl|c241114_g1_i2|m.28195,lcl|c239670_g2_i1|m.26141,lcl|c221753_g3_i7|m.7844,lcl|c230771_g2_i1|m.15607,lcl|c231281_g6_i3|m.16097,lcl|c221482_g1_i3|m.7664,lcl|c215492_g2_i9|m.4058,lcl|c227206_g2_i7|m.12247	
GO:0052547	regulation of peptidase activity	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c242001_g1_i2|m.29236	
GO:0044765	single-organism transport	biological_process	1E0		lcl|c239670_g2_i1|m.26141,lcl|c235743_g4_i1|m.21296,lcl|c217645_g1_i1|m.5302,lcl|c233001_g2_i4|m.18006,lcl|c210226_g1_i1|m.2139,lcl|c235722_g2_i1|m.21267,lcl|c209513_g1_i2|m.1987,lcl|c231281_g6_i3|m.16097,lcl|c221860_g1_i4|m.7929,lcl|c225618_g2_i6|m.10783,lcl|c235526_g4_i1|m.21004,lcl|c241242_g1_i1|m.28345	
GO:0048193	Golgi vesicle transport	biological_process	1E0		lcl|c217645_g1_i1|m.5302,lcl|c235722_g2_i1|m.21267	
GO:0044767	single-organism developmental process	biological_process	1E0		lcl|c238581_g1_i1|m.24692	
GO:0061025	membrane fusion	biological_process	1E0		lcl|c224534_g1_i4|m.9895	
GO:0033365	protein localization to organelle	biological_process	1E0		lcl|c225618_g2_i6|m.10783,lcl|c241242_g1_i1|m.28345	
GO:0051493	regulation of cytoskeleton organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c225590_g2_i4|m.10752	
GO:0051494	negative regulation of cytoskeleton organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844	
GO:0042592	homeostatic process	biological_process	1E0		lcl|c243086_g4_i2|m.30593,lcl|c177410_g1_i1|m.597,lcl|c244255_g3_i1|m.31943	
GO:0051495	positive regulation of cytoskeleton organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c225590_g2_i4|m.10752	
GO:0032309	icosanoid secretion	biological_process	1E0		lcl|c209513_g1_i2|m.1987	
GO:0051014	actin filament severing	biological_process	1E0		lcl|c221753_g3_i7|m.7844	
GO:1901800	positive regulation of proteasomal protein catabolic process	biological_process	1E0		lcl|c223425_g3_i3|m.9106,lcl|c204019_g3_i1|m.1367,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366	
GO:0098655	cation transmembrane transport	biological_process	1E0		lcl|c235743_g4_i1|m.21296,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0007154	cell communication	biological_process	1E0		lcl|c234955_g3_i3|m.20445,lcl|c222355_g2_i4|m.8274,lcl|c244151_g1_i2|m.31813,lcl|c217096_g5_i1|m.4965,lcl|c232401_g7_i2|m.17338,lcl|c244474_g3_i1|m.32253	
GO:0030036	actin cytoskeleton organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c244145_g1_i1|m.31801,lcl|c225590_g2_i4|m.10752,lcl|c215492_g2_i9|m.4058	
GO:0098660	inorganic ion transmembrane transport	biological_process	1E0		lcl|c235743_g4_i1|m.21296,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0098662	inorganic cation transmembrane transport	biological_process	1E0		lcl|c235743_g4_i1|m.21296,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0007163	establishment or maintenance of cell polarity	biological_process	1E0		lcl|c225394_g4_i2|m.10584	
GO:0030832	regulation of actin filament length	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c225590_g2_i4|m.10752	
GO:0044802	single-organism membrane organization	biological_process	1E0		lcl|c225394_g4_i2|m.10584	
GO:0008610	lipid biosynthetic process	biological_process	1E0		lcl|c239860_g1_i2|m.26443	
GO:0006066	alcohol metabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c229561_g1_i12|m.14408	
GO:0006071	glycerol metabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c229561_g1_i12|m.14408	
GO:0006072	glycerol-3-phosphate metabolic process	biological_process	1E0		lcl|c229561_g1_i12|m.14408	
GO:0046031	ADP metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607	
GO:0071941	nitrogen cycle metabolic process	biological_process	1E0		lcl|c238111_g1_i1|m.24102	
GO:0046034	ATP metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0007186	G-protein coupled receptor signaling pathway	biological_process	1E0		lcl|c244151_g1_i2|m.31813,lcl|c232401_g7_i2|m.17338	
GO:0006081	cellular aldehyde metabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0006082	organic acid metabolic process	biological_process	1E0		lcl|c210478_g1_i4|m.2192,lcl|c233048_g1_i8|m.18077,lcl|c237215_g1_i1|m.23031,lcl|c225316_g3_i2|m.10516,lcl|c228113_g1_i1|m.13052,lcl|c188047_g2_i2|m.760,lcl|c226769_g3_i1|m.11767,lcl|c240688_g3_i1|m.27609,lcl|c236134_g1_i2|m.21741,lcl|c234789_g3_i1|m.20259,lcl|c243503_g5_i1|m.31038,lcl|c242894_g3_i1|m.30343,lcl|c218903_g1_i1|m.6054,lcl|c230771_g2_i1|m.15607,lcl|c234352_g2_i1|m.19757,lcl|c221482_g1_i3|m.7664,lcl|c227206_g2_i7|m.12247	
GO:0030162	regulation of proteolysis	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c223425_g3_i3|m.9106,lcl|c204019_g3_i1|m.1367,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366,lcl|c242001_g1_i2|m.29236	
GO:0030163	protein catabolic process	biological_process	1E0		lcl|c216702_g5_i1|m.4730,lcl|c218119_g1_i3|m.5570,lcl|c235649_g2_i5|m.21175,lcl|c223200_g1_i1|m.8933,lcl|c212126_g1_i2|m.2626,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366,lcl|c224182_g8_i1|m.9652,lcl|c243149_g1_i2|m.30670	
GO:0034440	lipid oxidation	biological_process	1E0		lcl|c188047_g2_i2|m.760	
GO:0006090	pyruvate metabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c236134_g1_i2|m.21741	
GO:0006091	generation of precursor metabolites and energy	biological_process	1E0		lcl|c218903_g1_i1|m.6054,lcl|c235743_g4_i1|m.21296,lcl|c210478_g1_i4|m.2192,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c177410_g1_i1|m.597,lcl|c226769_g3_i1|m.11767,lcl|c221482_g1_i3|m.7664,lcl|c234789_g3_i1|m.20259,lcl|c220936_g1_i1|m.7247,lcl|c227206_g2_i7|m.12247,lcl|c221967_g2_i3|m.8016	
GO:0006094	gluconeogenesis	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c224672_g1_i1|m.10055,lcl|c236134_g1_i2|m.21741	
GO:0006096	glycolytic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607	
